,Date,Sum_GAP,Sum_Others,Sum_Kitchen,Sum_Laundry,Sum_Heater_AC,forecastAC,forecastK,forecastL,forecastTotal,OnlyforecastAC,OnlyforecastK,OnlyforecastL,OnlyforecastTotal
1077,14/12/2009,29914.36667,15802.36667,1090,2280,10742,11217.13284,1122.866164,726.8489216,29502.9186,NA,NA,NA,NA
1078,15/12/2009,32335.26667,16748.26667,1111,392,14084,11676.26865,1198.767309,1685.318355,31875.03582,NA,NA,NA,NA
1079,16/12/2009,23247.9,11057.9,1143,2943,8104,11663.99717,1600.195319,2120.235442,32260.69515,NA,NA,NA,NA
1080,17/12/2009,28619.7,13916.7,0,308,14395,11063.86252,1151.471081,687.2291988,29650.67019,NA,NA,NA,NA
1081,18/12/2009,29078.43333,16113.43333,1195,304,11466,12398.00996,1323.849375,1215.426862,31718.76377,NA,NA,NA,NA
1082,19/12/2009,36738.9,19230.9,1165,2662,13681,13439.61637,2562.828846,1849.393238,36744.28871,NA,NA,NA,NA
1083,20/12/2009,19069.43333,9724.433333,1237,313,7795,11488.00353,2791.982169,2543.867235,36820.90999,NA,NA,NA,NA
1084,21/12/2009,33916.1,18868.1,3293,282,11473,11608.08304,1176.085837,918.2199854,30759.3043,NA,NA,NA,NA
1085,22/12/2009,31467.03333,15353.03333,0,285,15829,12086.4186,1264.851141,1876.971625,33240.85173,NA,NA,NA,NA
1086,23/12/2009,24253.33333,11621.33333,1143,284,11205,12077.90651,1677.019123,2306.919669,33692.50108,NA,NA,NA,NA
1087,24/12/2009,48431.56667,22474.56667,5184,5575,15198,11466.04701,1236.910184,863.9231495,31104.06714,NA,NA,NA,NA
1088,25/12/2009,35460.8,13906.8,3371,3895,14288,12773.45545,1415.84427,1377.476425,33149.78089,NA,NA,NA,NA
1089,26/12/2009,36393.63333,14866.63333,1186,4294,16047,13774.27721,2659.445028,1992.636462,38110.74093,NA,NA,NA,NA
1090,27/12/2009,36590.86667,19604.86667,4218,318,12450,11769.27073,2891.462497,2664.743904,38083.68742,NA,NA,NA,NA
1091,28/12/2009,34901.63333,15729.63333,2175,2063,14934,11825.20843,1276.894048,1013.8628,31883.55646,NA,NA,NA,NA
1092,29/12/2009,34132.8,22321.8,1260,346,10205,12230.88238,1365.705417,1945.276587,34197.03294,NA,NA,NA,NA
1093,30/12/2009,40851.83333,18544.83333,5284,4539,12484,12143.71731,1776.914949,2346.593899,34457.24728,NA,NA,NA,NA
1094,31/12/2009,36864.86667,17068.86667,0,387,19409,11449.96533,1335.132068,874.5090073,31660.87945,NA,NA,NA,NA
1095,1/1/2010,20404.2,14215.2,2304,327,3558,12675.13379,1511.966249,1359.351472,33489.49669,12675.13379,1511.966249,1359.351472,33489.49669
1096,2/1/2010,21813.93333,14290.93333,801,298,6424,13596.31227,2753.320229,1946.989526,38231.77937,13596.31227,2753.320229,1946.989526,38231.77937
1097,3/1/2010,34724.23333,15888.23333,3842,4920,10074,11517.16584,2983.202342,2593.528151,37992.06277,11517.16584,2983.202342,2593.528151,37992.06277
1098,4/1/2010,26735.53333,15631.53333,0,292,10812,11507.24676,1366.83801,919.7273815,31592.65922,11507.24676,1366.83801,919.7273815,31592.65922
1099,5/1/2010,36996.33333,18450.33333,1785,293,16468,11857.91404,1454.382514,1831.479029,33727.18547,11857.91404,1454.382514,1831.479029,33727.18547
1100,6/1/2010,29619.66667,13273.66667,1731,3256,11359,11728.86597,1864.99839,2216.89592,33835.04683,11728.86597,1864.99839,2216.89592,33835.04683
1101,7/1/2010,29490.7,15101.7,1198,255,12936,11008.26226,1423.388665,733.0589121,30918.34776,11008.26226,1423.388665,733.0589121,30918.34776
1102,8/1/2010,29953.46667,16428.46667,0,994,12531,12223.08928,1601.202358,1210.556627,32663.06071,12223.08928,1601.202358,1210.556627,32663.06071
1103,9/1/2010,38948.33333,16578.33333,2781,4855,14734,13151.43632,2844.326053,1795.382673,37361.11241,13151.43632,2844.326053,1795.382673,37361.11241
1104,10/1/2010,41807.76667,22103.76667,3564,2032,14108,11097.45126,3076.696491,2443.631466,37118.81947,11097.45126,3076.696491,2443.631466,37118.81947
1105,11/1/2010,25311.4,13441.4,1251,340,10279,11130.62924,1463.414168,775.9182206,30759.14076,11130.62924,1463.414168,775.9182206,30759.14076
1106,12/1/2010,21375.63333,7765.633333,552,3489,9569,11541.72418,1554.459993,1697.861226,32974.97321,11541.72418,1554.459993,1697.861226,32974.97321
1107,14/1/2010,10308.13333,6441.133333,1890,84,1893,11489.28876,1968.778236,2097.18031,33203.6439,11489.28876,1968.778236,2097.18031,33203.6439
1108,15/1/2010,36612.66667,18157.66667,1957,2952,13546,10859.81931,1530.816783,630.4564652,30443.86767,10859.81931,1530.816783,630.4564652,30443.86767
1109,16/1/2010,35835.2,17163.2,2605,2415,13652,12178.1585,1711.940923,1127.687196,32377.00086,12178.1585,1711.940923,1127.687196,32377.00086
1110,17/1/2010,31775.93333,14441.93333,1992,298,15044,13219.82287,2957.734218,1734.201874,37289.24817,13219.82287,2957.734218,1734.201874,37289.24817
1111,18/1/2010,31351.63333,17458.63333,617,295,12981,11286.02221,3191.821125,2405.377691,37280.2511,11286.02221,3191.821125,2405.377691,37280.2511
1112,19/1/2010,40558.46667,18550.46667,2044,653,19311,11443.02269,1578.991041,761.0811752,31165.52128,11443.02269,1578.991041,761.0811752,31165.52128
1113,20/1/2010,39195.46667,18974.46667,2317,3341,14563,11978.14171,1668.925553,1706.17277,33629.9405,11978.14171,1668.925553,1706.17277,33629.9405
1114,21/1/2010,35630.93333,17836.93333,894,449,16451,12046.37765,2080.291766,2127.627718,34102.47444,12046.37765,2080.291766,2127.627718,34102.47444
1115,22/1/2010,29843.76667,14280.76667,699,352,14512,11530.64889,1637.292461,681.3175872,31573.36351,11530.64889,1637.292461,681.3175872,31573.36351
1116,23/1/2010,43475.16667,20214.16667,3154,4086,16021,12952.29208,1811.089006,1196.586378,33715.61482,12952.29208,1811.089006,1196.586378,33715.61482
1117,24/1/2010,37823.66667,20521.66667,3496,2760,11046,14083.48448,3047.110295,1818.184896,38807.44596,14083.48448,3047.110295,1818.184896,38807.44596
1118,25/1/2010,32175.16667,14216.16667,1368,455,16136,12222.35474,3268.882174,2501.003454,38941.10227,12222.35474,3268.882174,2501.003454,38941.10227
1119,26/1/2010,34459.4,17295.4,526,395,16243,12432.43136,1641.156819,864.5274002,32925.50486,12432.43136,1641.156819,864.5274002,32925.50486
1120,27/1/2010,46015.03333,19414.03333,2044,6403,18154,12998.71486,1713.643685,1813.352577,35439.94521,12998.71486,1713.643685,1813.352577,35439.94521
1121,28/1/2010,35170.56667,17647.56667,2032,504,14987,13074.37457,2105.10481,2234.313675,35908.96811,13074.37457,2105.10481,2234.313675,35908.96811
1122,29/1/2010,34883.16667,14483.16667,1488,851,18061,12541.0425,1639.905164,783.2696164,33319.70155,12541.0425,1639.905164,783.2696164,33319.70155
1123,30/1/2010,47378.8,18703.8,3240,7544,17891,13919.35316,1789.433931,1289.679809,35343.45401,13919.35316,1789.433931,1289.679809,35343.45401
1124,31/1/2010,29986.6,14322.6,1715,1380,12569,14981.39261,2999.410085,1898.534993,40258.22661,14981.39261,2999.410085,1898.534993,40258.22661
1125,1/2/2010,28229.63333,12128.63333,1111,367,14623,13025.82071,3193.706761,2565.082845,40157.56019,13025.82071,3193.706761,2565.082845,40157.56019
1126,2/2/2010,35957.2,14039.2,0,382,21536,13117.31539,1537.474054,909.2730774,33853.17365,13117.31539,1537.474054,909.2730774,33853.17365
1127,3/2/2010,48383.56667,16596.56667,2234,8423,21130,13542.6249,1580.862009,1836.259438,36028.60938,13542.6249,1580.862009,1836.259438,36028.60938
1128,4/2/2010,38604.5,13255.5,1074,532,23743,13457.22976,1943.106813,2233.511994,36114.02907,13457.22976,1943.106813,2233.511994,36114.02907
1129,5/2/2010,34981.53333,15597.53333,902,474,18008,12745.58751,1449.071103,757.5842921,33103.42056,12745.58751,1449.071103,757.5842921,33103.42056
1130,6/2/2010,45216.43333,20826.43333,4324,2209,17857,13931.61055,1570.654541,1238.669778,34676.03955,13931.61055,1570.654541,1238.669778,34676.03955
1131,7/2/2010,27095.13333,14976.13333,2736,3837,5546,14791.0418,2754.088288,1822.511766,39118.73748,14791.0418,2754.088288,1822.511766,39118.73748
1132,8/2/2010,43037.3,21681.3,1161,431,19764,12626.49419,2923.748161,2465.107722,38534.60076,12626.49419,2923.748161,2465.107722,38534.60076
1133,9/2/2010,40348.86667,18955.86667,1214,410,19769,12506.80469,1245.266371,787.1332127,31745.36268,12506.80469,1245.266371,787.1332127,31745.36268
1134,10/2/2010,32409.03333,16000.03333,1219,2976,12214,12722.99148,1269.243895,1694.423516,33444.81012,12722.99148,1269.243895,1694.423516,33444.81012
1135,11/2/2010,22829.46667,12583.46667,0,330,9916,12434.81796,1615.326731,2075.066849,33073.33417,12434.81796,1615.326731,2075.066849,33073.33417
1136,12/2/2010,31549.96667,14785.96667,1241,312,15211,11530.93943,1108.737199,586.1543453,29634.89184,11530.93943,1108.737199,586.1543453,29634.89184
1137,13/2/2010,39192.6,13352.6,1838,5292,18710,12539.28509,1221.676629,1058.321618,30818.20871,12539.28509,1221.676629,1058.321618,30818.20871
1138,14/2/2010,28111.63333,13380.63333,1223,318,13190,13239.34247,2400.613254,1637.646618,34918.88025,13239.34247,2400.613254,1637.646618,34918.88025
1139,15/2/2010,34952.2,15087.2,3468,332,16065,10937.11242,2570.090226,2280.344866,34047.80218,10937.11242,2570.090226,2280.344866,34047.80218
1140,16/2/2010,29962.6,14880.6,1945,317,12820,10704.38753,895.8337465,607.1876314,27033.39683,10704.38753,895.8337465,607.1876314,27033.39683
1141,17/2/2010,34242.66667,15211.66667,2294,6636,10101,10834.64423,928.4634331,1523.981198,28574.86188,10834.64423,928.4634331,1523.981198,28574.86188
1142,18/2/2010,29352.6,13118.6,965,385,14884,10489.5538,1287.568183,1918.661211,28116.59443,10489.5538,1287.568183,1918.661211,28116.59443
1143,19/2/2010,32559.53333,15495.53333,2124,397,14543,9559.089336,798.2386595,448.0471567,24665.06065,9559.089336,798.2386595,448.0471567,24665.06065
1144,20/2/2010,33062.13333,14462.13333,3748,382,14470,10571.88199,932.4727185,942.3916751,25909.94259,10571.88199,932.4727185,942.3916751,25909.94259
1145,21/2/2010,45671.9,14541.9,5905,8142,17083,11307.49417,2136.46745,1547.289147,30146.22118,11307.49417,2136.46745,1547.289147,30146.22118
1146,22/2/2010,24567.26667,10848.26667,1393,2167,10159,9071.377741,2334.432653,2218.384308,29482.62578,9071.377741,2334.432653,2218.384308,29482.62578
1147,23/2/2010,24354.66667,12547.66667,0,3001,8806,8934.170058,691.7055768,575.8060587,22743.9163,8934.170058,691.7055768,575.8060587,22743.9163
1148,24/2/2010,31904.63333,13647.63333,2260,1682,14315,9187.617046,758.4688563,1524.664152,24624.22253,9187.617046,758.4688563,1524.664152,24624.22253
1149,25/2/2010,31336.73333,15742.73333,0,474,15120,8991.127937,1153.834721,1952.162227,24561.59096,8991.127937,1153.834721,1952.162227,24561.59096
1150,26/2/2010,35335.93333,16914.93333,1146,2454,14821,8231.937211,702.3863946,514.3717149,21555.00571,8231.937211,702.3863946,514.3717149,21555.00571
1151,27/2/2010,29417.6,10875.6,3743,441,14358,9435.52556,875.5927756,1040.800761,23285.7113,9435.52556,875.5927756,1040.800761,23285.7113
1152,28/2/2010,11861.1,8422.1,0,487,2952,10377.96584,2119.109891,1676.322042,28039.49126,10377.96584,2119.109891,1676.322042,28039.49126
1153,1/3/2010,21645.46667,12274.46667,1785,471,7115,8360.960144,2356.603707,2375.899706,27915.32806,8360.960144,2356.603707,2375.899706,27915.32806
1154,2/3/2010,12781.76667,8752.766667,0,424,3605,8451.218709,752.8739577,759.0400986,21727.90485,8451.218709,752.8739577,759.0400986,21727.90485
1155,3/3/2010,15597.23333,7951.233333,0,425,7221,8936.467912,857.5807256,1730.303501,24161.16813,8936.467912,857.5807256,1730.303501,24161.16813
1156,4/3/2010,11381.33333,8017.333333,0,436,2928,8972.089818,1289.336711,2176.429952,24643.09607,8972.089818,1289.336711,2176.429952,24643.09607
1157,5/3/2010,18895.43333,11518.43333,1108,351,5918,8441.366826,872.2559577,753.1233678,22162.9338,8441.366826,872.2559577,753.1233678,22162.9338
1158,6/3/2010,13245.2,8856.2,0,419,3970,9865.981337,1077.37503,1289.627843,24392.71825,9865.981337,1077.37503,1289.627843,24392.71825
1159,7/3/2010,22874.53333,14521.53333,0,4674,3679,11018.43464,2349.960034,1930.659862,29609.74197,11018.43464,2349.960034,1930.659862,29609.74197
1160,8/3/2010,42618.3,14788.3,4214,7645,15971,9197.149645,2613.33403,2631.136586,29905.37724,9197.149645,2613.33403,2631.136586,29905.37724
1161,9/3/2010,29335.2,17199.2,846,397,10893,9465.906733,1032.004447,1010.624881,24087.71752,9465.906733,1032.004447,1010.624881,24087.71752
1162,10/3/2010,30377.2,13919.2,1167,375,14916,10109.89914,1155.392258,1973.848439,26835.25268,10109.89914,1155.392258,1973.848439,26835.25268
1163,11/3/2010,32518.16667,14421.16667,2071,320,15706,10282.40934,1601.925842,2407.806252,27571.72061,10282.40934,1601.925842,2407.806252,27571.72061
1164,12/3/2010,27423.73333,11245.73333,1691,411,14076,9865.079646,1195.59037,968.5469156,25283.39553,9865.079646,1195.59037,968.5469156,25283.39553
1165,13/3/2010,39716.83333,13361.83333,2848,5534,17973,11378.42671,1407.348761,1485.732998,27640.63507,11378.42671,1407.348761,1485.732998,27640.63507
1166,14/3/2010,26111.9,14628.9,3464,918,7101,12594.26425,2682.447672,2104.559585,32920.33611,12594.26425,2682.447672,2104.559585,32920.33611
1167,15/3/2010,29864.16667,13597.16667,778,436,15053,10810.799,2944.243169,2780.467614,33214.72186,10810.799,2944.243169,2780.467614,33214.72186
1168,16/3/2010,25710.83333,15170.83333,0,457,10083,11092.04986,1357.325781,1133.577131,27333.91913,11092.04986,1357.325781,1133.577131,27333.91913
1169,17/3/2010,33485.5,13393.5,1136,5851,13105,11723.87743,1471.246786,2069.17831,29959.54488,11723.87743,1471.246786,2069.17831,29959.54488
1170,18/3/2010,26044.7,13482.7,1147,570,10845,11860.62663,1904.608774,2474.833984,30519.44773,11860.62663,1904.608774,2474.833984,30519.44773
1171,19/3/2010,27723.06667,14536.06667,0,596,12591,11385.35668,1481.6114,1007.138636,28004.86833,11385.35668,1481.6114,1007.138636,28004.86833
1172,20/3/2010,2195.533333,1201.533333,0,25,969,12820.30965,1673.468484,1496.26853,30091.84451,12820.30965,1673.468484,1496.26853,30091.84451
1173,21/3/2010,15288.03333,7131.033333,1670,2807,3680,13939.28314,2925.709984,2087.887515,35063.51553,13939.28314,2925.709984,2087.887515,35063.51553
1174,22/3/2010,26976.5,11418.5,1142,557,13859,12042.67379,3162.003577,2737.849442,35018.75181,12042.67379,3162.003577,2737.849442,35018.75181
1175,23/3/2010,30369.36667,13217.36667,2892,1153,13107,12196.84282,1547.275591,1066.62265,28774.57372,12196.84282,1547.275591,1066.62265,28774.57372
1176,24/3/2010,33245.86667,13521.86667,1075,5832,12817,12690.09232,1631.433206,1979.774548,31019.58214,12690.09232,1631.433206,1979.774548,31019.58214
1177,25/3/2010,27998.06667,13590.06667,0,611,13797,12679.25623,2033.450977,2365.070208,31188.55068,12679.25623,2033.450977,2365.070208,31188.55068
1178,26/3/2010,27521.4,13214.4,1078,682,12547,12049.88154,1577.912635,879.2299754,28279.4466,12049.88154,1577.912635,879.2299754,28279.4466
1179,27/3/2010,30799.5,14169.5,1067,3080,12483,13326.65183,1736.424305,1352.480748,29974.70971,13326.65183,1736.424305,1352.480748,29974.70971
1180,28/3/2010,29970.23333,13874.23333,1083,7895,7118,14285.71976,2954.912705,1930.46537,34563.44579,14285.71976,2954.912705,1930.46537,34563.44579
1181,29/3/2010,27045.63333,10989.63333,0,636,15420,12229.71559,3157.443009,2568.950898,34149.96317,12229.71559,3157.443009,2568.950898,34149.96317
1182,30/3/2010,31774.23333,15678.23333,1760,571,13765,12227.08374,1509.336138,888.2609554,27556.11721,12227.08374,1509.336138,888.2609554,27556.11721
1183,31/3/2010,32063.36667,12642.36667,1067,6313,12041,12568.03597,1560.88736,1793.769901,29474.68637,12568.03597,1560.88736,1793.769901,29474.68637
1184,1/4/2010,28124,11434,1780,517,14393,12411.12559,1931.449243,2173.012357,29343.92979,12411.12559,1931.449243,2173.012357,29343.92979
1185,2/4/2010,27477.03333,13920.03333,0,483,13074,11643.41765,1445.969905,682.4527241,26164.59308,11643.41765,1445.969905,682.4527241,26164.59308
1186,3/4/2010,30087.96667,9967.966667,1778,648,17694,12790.90736,1576.402683,1152.048902,27621.19068,12790.90736,1576.402683,1152.048902,27621.19068
1187,4/4/2010,28173.13333,13558.13333,1097,831,12687,13630.85247,2769.000788,1727.174227,32004.21983,13630.85247,2769.000788,1727.174227,32004.21983
1188,5/4/2010,18647,9953,1755,1436,5503,11466.78635,2948.131641,2363.337967,31418.73291,11466.78635,2948.131641,2363.337967,31418.73291
1189,6/4/2010,30430.86667,16187.86667,1154,613,12476,11367.86295,1279.390661,680.6291392,24686.73075,11367.86295,1279.390661,680.6291392,24686.73075
1190,7/4/2010,26616.36667,10737.36667,1077,3440,11362,11624.82158,1313.316422,1584.221019,26500.59804,11624.82158,1313.316422,1584.221019,26500.59804
1191,8/4/2010,27487,13351,145,669,13322,11396.57475,1669.470273,1961.489519,26297.72808,11396.57475,1669.470273,1961.489519,26297.72808
1192,9/4/2010,20555.83333,8306.833333,1088,566,10595,10570.39375,1172.971389,468.7897648,23077.60097,10570.39375,1172.971389,468.7897648,23077.60097
1193,10/4/2010,19836.8,8899.8,1044,960,8933,11672.34282,1295.903485,936.0248533,24523.14067,11672.34282,1295.903485,936.0248533,24523.14067
1194,11/4/2010,26713.5,11810.5,5499,554,8850,12479.62736,2484.60678,1508.570641,28923.00347,12479.62736,2484.60678,1508.570641,28923.00347
1195,12/4/2010,23990.43333,10770.43333,660,611,11949,10295.62199,2663.490031,2141.996784,28380.22218,10295.62199,2663.490031,2141.996784,28380.22218
1196,13/4/2010,25211.73333,10435.73333,1097,646,13033,10189.22908,998.142462,456.50881,21714.66641,10189.22908,998.142462,456.50881,21714.66641
1197,14/4/2010,27672.73333,11475.73333,1132,5871,9194,10450.85538,1039.04761,1357.448611,23616.53818,10450.85538,1039.04761,1357.448611,23616.53818
1198,15/4/2010,31202.96667,12351.96667,2526,658,15667,10239.0096,1405.662247,1732.406691,23521.04866,10239.0096,1405.662247,1732.406691,23521.04866
1199,16/4/2010,26034.36667,9982.366667,2837,592,12623,9440.495309,922.9514474,237.990684,20425.53901,9440.495309,922.9514474,237.990684,20425.53901
1200,17/4/2010,25961.86667,9713.866667,553,3124,12571,10580.85022,1062.796077,704.38441,22010.87003,10580.85022,1062.796077,704.38441,22010.87003
1201,18/4/2010,24601.76667,10329.76667,1104,618,12550,11436.69718,2271.286373,1277.26162,26563.73307,11436.69718,2271.286373,1277.26162,26563.73307
1202,19/4/2010,28476.56667,9517.566667,1230,4255,13474,9310.773077,2472.536448,1912.495035,26185.30651,9310.773077,2472.536448,1912.495035,26185.30651
1203,20/4/2010,30560.46667,11785.46667,1388,719,16668,9271.286492,831.799593,230.5858502,19693.71886,9271.286492,831.799593,230.5858502,19693.71886
1204,21/4/2010,26331.9,12794.9,0,635,12902,9607.89229,899.1863767,1137.151526,21777.5387,9607.89229,899.1863767,1137.151526,21777.5387
1205,22/4/2010,24348.4,10141.4,1062,653,12492,9478.286405,1293.748697,1520.025624,21870.43841,9478.286405,1293.748697,1520.025624,21870.43841
1206,23/4/2010,19675.6,8071.6,0,623,10981,8768.395901,840.0207952,36.01463384,18968.29631,8768.395901,840.0207952,36.01463384,18968.29631
1207,24/4/2010,25306.96667,11155.96667,4445,1483,8223,10002.81579,1009.433435,515.4464619,20750.56349,10002.81579,1009.433435,515.4464619,20750.56349
1208,25/4/2010,25712.36667,15767.36667,0,2350,7595,10957.15867,2247.614825,1104.075106,25502.54963,10957.15867,2247.614825,1104.075106,25502.54963
1209,26/4/2010,18045.26667,8912.266667,1038,460,7635,8933.083924,2478.212992,1757.782457,25324.05411,8933.083924,2478.212992,1757.782457,25324.05411
1210,27/4/2010,20849,11765,0,545,8539,8997.65771,866.0193342,97.0026653,19031.80504,8997.65771,866.0193342,97.0026653,19031.80504
1211,28/4/2010,14464.3,7851.3,0,578,6035,9439.332502,960.6951918,1027.207114,21312.92837,9439.332502,960.6951918,1027.207114,21312.92837
1212,29/4/2010,18395.4,9602.4,12,679,8102,9414.54967,1380.864409,1436.00389,21599.59546,9414.54967,1380.864409,1436.00389,21599.59546
1213,30/4/2010,18643.8,8320.8,2695,659,6969,8807.940403,950.6627106,-20.1032321,18886.11502,8807.940403,950.6627106,-20.1032321,18886.11502
1214,1/5/2010,22002.63333,8382.633333,1984,4885,6751,10142.77652,1141.159899,488.8383655,20850.29684,10142.77652,1141.159899,488.8383655,20850.29684
1215,2/5/2010,36465.16667,12187.16667,1858,7966,14454,11193.33721,2397.668248,1108.141896,25775.74218,11193.33721,2397.668248,1108.141896,25775.74218
1216,3/5/2010,23521.7,10182.7,980,534,11825,9259.958042,2643.571605,1793.1923,25760.48749,9259.958042,2643.571605,1793.1923,25760.48749
1217,4/5/2010,25282.66667,12257.66667,0,1018,12007,9408.413493,1043.45476,163.8819453,19619.46419,9408.413493,1043.45476,163.8819453,19619.46419
1218,5/5/2010,30088.46667,12742.46667,2969,2194,12183,9925.920769,1146.834727,1125.108639,22037.99607,9925.920769,1146.834727,1125.108639,22037.99607
1219,6/5/2010,21654.16667,11073.16667,0,301,10280,9967.768215,1572.256788,1563.889479,22446.48211,9967.768215,1572.256788,1563.889479,22446.48211
1220,7/5/2010,27400.06667,12413.06667,1053,332,13602,9417.542672,1143.845975,136.1351499,19837.5295,9417.542672,1143.845975,136.1351499,19837.5295
1221,8/5/2010,25557.03333,9395.033333,3569,2435,10158,10797.60662,1332.729923,671.2188901,21887.36286,10797.60662,1332.729923,671.2188901,21887.36286
1222,9/5/2010,26108.5,10639.5,2888,2636,9945,11881.49025,2584.346406,1313.904087,26878.16296,11881.49025,2584.346406,1313.904087,26878.16296
1223,10/5/2010,24464.86667,11168.86667,0,403,12893,9968.964026,2822.270042,2019.070816,26906.75986,9968.964026,2822.270042,2019.070816,26906.75986
1224,11/5/2010,26189.46667,13270.46667,1156,345,11418,10125.44194,1211.337738,406.1660638,20787.14108,10125.44194,1211.337738,406.1660638,20787.14108
1225,12/5/2010,33923.63333,12091.63333,1036,4434,16362,10638.00264,1301.374596,1379.714913,23203.99468,10638.00264,1301.374596,1379.714913,23203.99468
1226,13/5/2010,25874.93333,11747.93333,2123,1477,10527,10662.03068,1711.283206,1826.445846,23587.43288,10662.03068,1711.283206,1826.445846,23587.43288
1227,14/5/2010,28702.43333,10559.43333,1045,334,16764,10081.45191,1265.587145,402.0743868,20930.15912,10081.45191,1265.587145,402.0743868,20930.15912
1228,15/5/2010,32412.86667,15059.86667,3347,336,13670,11419.2129,1435.844789,935.8790194,22908.90311,11419.2129,1435.844789,935.8790194,22908.90311
1229,16/5/2010,35007.1,15836.1,3361,3922,11888,12449.66956,2667.946941,1572.633106,27806.77544,12449.66956,2667.946941,1572.633106,27806.77544
1230,17/5/2010,27136.36667,10411.36667,1014,367,15344,10473.6499,2885.932994,2267.332959,27721.96567,10473.6499,2885.932994,2267.332959,27721.96567
1231,18/5/2010,23686.4,11639.4,0,370,11677,10557.84132,1255.105468,639.6467262,21470.24363,10557.84132,1255.105468,639.6467262,21470.24363
1232,19/5/2010,23779.2,11134.2,2122,659,9864,10990.78969,1325.744878,1594.421383,23738.48333,10990.78969,1325.744878,1594.421383,23738.48333
1233,20/5/2010,19231.63333,8761.633333,0,369,10101,10929.51272,1717.18816,2018.801052,23959.35508,10929.51272,1717.18816,2018.801052,23959.35508
1234,21/5/2010,21573.26667,10006.26667,1073,381,10113,10259.70214,1254.361748,569.0010574,21128.44913,10259.70214,1254.361748,569.0010574,21128.44913
1235,22/5/2010,34929.53333,12756.53333,2278,2441,17454,11506.16556,1409.185661,1074.871888,22925.65603,11506.16556,1409.185661,1074.871888,22925.65603
1236,23/5/2010,24792.6,13971.6,864,416,9541,12445.17347,2627.862387,1681.817102,27637.45665,12445.17347,2627.862387,1681.817102,27637.45665
1237,24/5/2010,22355.53333,10267.53333,1875,2467,7746,10379.47797,2834.68551,2345.505714,27365.54707,10379.47797,2834.68551,2345.505714,27365.54707
1238,25/5/2010,19977.1,8613.1,474,451,10439,10377.65424,1195.14811,686.3041268,20929.26022,10377.65424,1195.14811,686.3041268,20929.26022
1239,26/5/2010,23131.4,9187.4,914,4500,8530,10730.05345,1259.653098,1609.765393,23019.00555,10730.05345,1259.653098,1609.765393,23019.00555
1240,27/5/2010,22055.7,10011.7,932,443,10669,10595.37082,1647.588826,2003.729486,23070.87485,10595.37082,1647.588826,2003.729486,23070.87485
1241,28/5/2010,23302.73333,10253.73333,1020,413,11616,9860.804664,1183.861164,525.0795175,20083.68001,9860.804664,1183.861164,525.0795175,20083.68001
1242,29/5/2010,34163.46667,13071.46667,4057,400,16635,11052.45838,1340.298445,1004.288534,21740.25036,11052.45838,1340.298445,1004.288534,21740.25036
1243,30/5/2010,27761.66667,12672.66667,2405,2976,9708,11947.65229,2562.943063,1587.321442,26329.64514,11947.65229,2562.943063,1587.321442,26329.64514
1244,31/5/2010,22341.03333,7999.033333,1710,2171,10461,9849.912763,2775.8646,2230.333011,25955.70876,9849.912763,2775.8646,2230.333011,25955.70876
1245,1/6/2010,21149.4,7921.4,970,400,11858,9828.290797,1144.274437,554.0874584,19439.4329,9828.290797,1144.274437,554.0874584,19439.4329
1246,2/6/2010,16348.3,7238.3,0,656,8454,10173.29936,1218.243818,1464.437702,21472.34875,10173.29936,1218.243818,1464.437702,21472.34875
1247,3/6/2010,23236.43333,7565.433333,2916,451,12304,10043.47404,1616.788547,1849.418281,21491.09923,10043.47404,1616.788547,1849.418281,21491.09923
1248,4/6/2010,23675.9,9066.9,1695,397,12517,9325.532952,1164.411257,365.9970531,18494.45809,9325.532952,1164.411257,365.9970531,18494.45809
1249,5/6/2010,33494.06667,9086.066667,10932,1253,12223,10544.78827,1332.517386,844.6204514,20164.62466,10544.78827,1332.517386,844.6204514,20164.62466
1250,6/6/2010,29113.2,9565.2,7609,574,11365,11477.47606,2566.718353,1431.116869,24789.44984,11477.47606,2566.718353,1431.116869,24789.44984
1251,7/6/2010,16868.03333,7822.033333,1821,488,6737,9425.771514,2790.656509,2081.399094,24471.0212,9425.771514,2790.656509,2081.399094,24471.0212
1252,8/6/2010,22700.56667,8992.566667,1513,821,11374,9457.141315,1169.131464,415.8911585,18028.07046,9457.141315,1169.131464,415.8911585,18028.07046
1253,9/6/2010,25578.03333,10280.03333,2774,4269,8255,9860.321488,1251.829492,1340.017486,20149.42556,9860.321488,1251.829492,1340.017486,20149.42556
1254,10/6/2010,20253.16667,8909.166667,0,474,10870,9791.924382,1657.418816,1741.30805,20268.65585,9791.924382,1657.418816,1741.30805,20268.65585
1255,11/6/2010,24511.2,8876.2,3439,468,11728,9136.649506,1210.101467,276.1643121,17381.17503,9136.649506,1210.101467,276.1643121,17381.17503
1256,12/6/2010,32885.13333,10339.13333,2705,3657,16184,10417.74923,1381.037558,774.4203112,19165.62857,10417.74923,1381.037558,774.4203112,19165.62857
1257,13/6/2010,27905.93333,11371.93333,4922,2516,9096,11409.4146,2615.655225,1381.263029,23906.21847,11409.4146,2615.655225,1381.263029,23906.21847
1258,14/6/2010,20299.73333,8532.733333,958,473,10336,9411.846864,2837.480628,2051.952478,23701.39044,9411.846864,2837.480628,2051.952478,23701.39044
